y_true,y_pred
15.802090644836426,15.423168
15.411859512329102,15.433503
15.912898063659668,15.39545
15.696104049682617,15.396697
15.440764427185059,15.412489
15.527481079101562,15.393771
15.464852333068848,15.355487
15.460033416748047,15.304428
15.334776878356934,15.255529
14.992716789245605,15.202864
15.040892601013184,15.107167
15.344411849975586,14.996746
15.4070405960083,14.944964
14.944540023803711,14.970424
14.944540023803711,14.984206
15.0457124710083,14.966062
14.987900733947754,14.936841
14.356778144836426,14.901548
14.694018363952637,14.780617
14.626569747924805,14.649248
14.930089950561523,14.5394125
14.621753692626953,14.513926
14.457950592041016,14.523272
14.814460754394531,14.519728
14.684382438659668,14.543908
15.079434394836426,14.573389
15.156519889831543,14.651898
15.214332580566406,14.771454
15.421491622924805,14.904654
15.681652069091797,15.045773
15.382948875427246,15.202437
15.233602523803711,15.298668
15.272144317626953,15.296173
15.387765884399414,15.221948
15.691286087036133,15.134232
15.296232223510742,15.111033
14.862639427185059,15.099087
13.3836030960083,15.023809
12.925920486450195,14.695188
13.080084800720215,14.148647
13.537768363952637,13.565929
13.248705863952637,13.149308
13.5955810546875,12.933002
12.916282653808594,12.949242
11.591413497924805,13.048269
8.151568412780762,12.977774
8.845317840576172,12.330105
7.886593341827393,11.358891
6.224483489990234,10.24362
7.640890121459961,9.050049
6.32565450668335,8.053766
6.301565170288086,7.278086
5.32357120513916,6.742968
5.998050689697266,6.3619895
5.887243270874023,6.1507087
5.598180770874023,6.0838366
6.489456653594971,6.096027
7.00977087020874,6.216238
7.033857822418213,6.4650183
6.277478218078613,6.795195
6.475003719329834,7.0603933
6.812244892120361,7.2114124
6.8459672927856445,7.273779
7.433727264404297,7.273706
7.380733013153076,7.288102
7.780602931976318,7.330924
7.978129863739014,7.4301643
8.430994033813477,7.587275
8.122661590576172,7.813982
8.334640502929688,8.038685
8.276827812194824,8.232471
8.007036209106445,8.365583
7.770967483520508,8.402343
8.045578956604004,8.329973
7.973311901092529,8.209254
8.262373924255371,8.079723
8.4692964553833,7.9998674
7.848995685577393,8.006432
8.205544471740723,8.027646
8.925559043884277,8.068415
9.410965919494629,8.194496
9.237606048583984,8.4455
8.940417289733887,8.757305
9.247512817382812,9.023749
8.885933876037598,9.223993
9.06424617767334,9.307685
9.683387756347656,9.301707
9.425825119018555,9.306543
9.346574783325195,9.324292
8.98004150390625,9.342213
8.762105941772461,9.314609
8.767058372497559,9.220019
9.618998527526855,9.082004
9.559558868408203,9.025147
9.846841812133789,9.070731
9.881513595581055,9.22581
9.668529510498047,9.449132
10.074687004089355,9.658038
10.178702354431152,9.8498955
10.22823429107666,10.017117
10.183655738830566,10.150101
10.322342872619629,10.234358
10.376830101013184,10.284625
10.82756519317627,10.315026
10.926627159118652,10.383571
10.976157188415527,10.500744
11.317925453186035,10.647617
11.565581321716309,10.831488
11.238675117492676,11.049824
10.906816482543945,11.223759
10.520468711853027,11.280349
10.560094833374023,11.180717
10.995970726013184,10.97886
11.020736694335938,10.79693
11.194096565246582,10.693587
11.03559684753418,10.700379
10.832517623901367,10.777894
11.149519920349121,10.860825
10.852330207824707,10.954664
11.080175399780273,11.011129
10.837470054626465,11.0474825
11.174283027648926,11.041829
11.065315246582031,11.04107
11.07522201538086,11.045163
11.213909149169922,11.054062
11.144564628601074,11.0814085
11.466517448425293,11.114061
11.273347854614258,11.180674
11.550722122192383,11.247851
11.218862533569336,11.330173
11.392223358154297,11.376031
11.317925453186035,11.3959255
11.709221839904785,11.38841
11.986598014831543,11.409516
11.704267501831055,11.498624
11.714174270629883,11.601792
11.639881134033203,11.686369
11.882584571838379,11.726792
11.75875473022461,11.752956
11.623600959777832,11.759165
11.673639297485352,11.733378
11.89380168914795,11.691571
11.70366096496582,11.67584
11.923823356628418,11.670522
11.668634414672852,11.6967
11.358407020568848,11.716612
11.17827320098877,11.681642
11.163260459899902,11.57754
11.883793830871582,11.433163
11.923823356628418,11.373849
11.663629531860352,11.426452
12.058924674987793,11.529929
11.853772163391113,11.685512
12.033904075622559,11.830151
11.678642272949219,11.950937
11.633609771728516,11.989336
11.638612747192383,11.942736
