y_true,y_pred
41.30496597290039,38.70528
41.280696868896484,39.16274
40.09214782714844,39.660183
40.007774353027344,40.07046
39.695533752441406,40.350483
38.944496154785156,40.480415
38.775726318359375,40.43888
39.2567253112793,40.25772
38.71664810180664,40.02034
38.19345474243164,39.74631
38.11750411987305,39.441124
38.91073989868164,39.13136
38.57319641113281,38.89292
37.07954788208008,38.724472
36.71669006347656,38.535152
37.51836013793945,38.300453
37.24832534790039,38.085823
37.11330032348633,37.901146
36.6407356262207,37.749523
35.805301666259766,37.607285
35.61966323852539,37.427643
35.2736701965332,37.20906
35.51839065551758,36.95391
35.484642028808594,36.70305
35.77998733520508,36.480667
35.231475830078125,36.3193
35.10490036010742,36.191788
35.97408676147461,36.08453
36.57323455810547,36.04543
36.29475402832031,36.10727
35.020511627197266,36.234528
34.64921569824219,36.318493
34.52262878417969,36.312878
34.353858947753906,36.216816
34.885494232177734,36.046883
34.936126708984375,35.8669
34.159767150878906,35.71053
32.15979766845703,35.5473
32.725196838378906,35.26648
32.80113220214844,34.91641
32.85177230834961,34.54833
32.514225006103516,34.20726
32.37920379638672,33.902206
31.780059814453125,33.639133
30.674589157104492,33.39141
27.38351058959961,33.100235
28.345521926879883,32.593197
25.991127014160156,31.956404
22.48907470703125,31.149199
25.29071617126465,30.066313
22.269668579101562,28.9438
23.290748596191406,27.76406
21.763349533081055,26.654072
21.40048599243164,25.618496
21.603015899658203,24.679653
20.514423370361328,23.880898
23.26543617248535,23.191887
24.91942024230957,22.751997
25.459491729736328,22.664068
22.978517532348633,22.923754
23.797073364257812,23.304157
22.7844295501709,23.722534
20.87728500366211,24.059742
21.52706527709961,24.173296
20.13468360900879,24.094389
22.058698654174805,23.805614
23.08822250366211,23.462261
23.400453567504883,23.197296
23.273874282836914,23.069624
23.87302017211914,23.069004
23.797073364257812,23.194365
22.7169189453125,23.403955
21.83929443359375,23.593254
22.36249542236328,23.673286
21.898365020751953,23.660814
21.434240341186523,23.556328
21.122011184692383,23.361979
19.780254364013672,23.092306
20.64100456237793,22.713625
22.970077514648438,22.302385
23.81394386291504,22.031246
22.7844295501709,21.988857
21.721153259277344,22.105589
21.214832305908203,22.259573
21.02074432373047,22.364435
20.176877975463867,22.384653
20.82366180419922,22.281551
21.04528045654297,22.10865
19.809328079223633,21.919527
19.587709426879883,21.683126
20.40599250793457,21.401009
19.570661544799805,21.13905
20.91742515563965,20.886143
20.039474487304688,20.718582
20.261091232299805,20.607496
21.35213851928711,20.548132
20.977088928222656,20.586174
22.085186004638672,20.694689
21.428852081298828,20.90165
22.076662063598633,21.14908
21.505569458007812,21.42947
21.462947845458984,21.686817
22.681854248046875,21.891273
23.97747230529785,22.097614
25.051467895507812,22.382175
25.946470260620117,22.797646
26.53461265563965,23.360487
27.55747413635254,24.04493
27.182424545288086,24.833742
25.852710723876953,25.629086
25.50322914123535,26.275211
24.97475242614746,26.700485
25.886804580688477,26.878809
26.406753540039062,26.899931
26.176612854003906,26.855143
26.125471115112305,26.779917
26.24480438232422,26.695713
25.78451919555664,26.62313
24.5911865234375,26.544992
25.068517684936523,26.396915
24.156469345092773,26.209383
24.761661529541016,25.961226
23.883708953857422,25.707518
24.26728057861328,25.434158
24.454805374145508,25.178608
24.250234603881836,24.973284
25.375375747680664,24.81903
24.309898376464844,24.775005
25.145235061645508,24.780952
24.71904182434082,24.852678
24.74461555480957,24.952454
24.199092864990234,25.058424
24.548564910888672,25.126358
25.05999183654785,25.166082
24.93213653564453,25.212269
25.409467697143555,25.265596
25.443565368652344,25.348595
26.159564971923828,25.458902
25.20490074157715,25.623108
24.684947967529297,25.77513
24.74461555480957,25.860123
25.29014015197754,25.873331
25.57142448425293,25.857622
26.389707565307617,25.849344
26.46642303466797,25.90463
25.57994842529297,26.028637
25.264564514160156,26.152008
24.557090759277344,26.228504
24.633804321289062,26.20989
25.40094566345215,26.10759
25.106191635131836,25.990883
26.041772842407227,25.875858
25.72418785095215,25.826246
25.707027435302734,25.833118
24.771442413330078,25.880669
24.968856811523438,25.900206
24.51394271850586,25.88591
