y_true,y_pred
32.64988327026367,31.344786
33.32102584838867,31.552057
32.55919647216797,31.751335
32.24176788330078,31.894753
31.82457160949707,31.955746
32.50477600097656,31.918337
32.677093505859375,31.850248
33.72915267944336,31.79273
34.29145812988281,31.825583
33.8470458984375,31.978975
34.01030349731445,32.189095
33.937747955322266,32.41878
34.23704147338867,32.630173
33.112430572509766,32.821957
32.287113189697266,32.913532
32.17827224731445,32.854553
31.77015495300293,32.67062
30.95391082763672,32.389668
30.663692474365234,32.01511
31.51621437072754,31.581865
32.15107345581055,31.197536
32.2598991394043,30.944475
33.112430572509766,30.836111
34.22796630859375,30.899786
34.72677993774414,31.162731
34.509117126464844,31.59096
35.0351448059082,32.084373
34.509117126464844,32.595406
35.05328369140625,33.033756
35.37071228027344,33.399757
34.91724395751953,33.706444
33.85612106323242,33.922974
33.99216079711914,33.984642
33.003597259521484,33.92321
33.23939514160156,33.721897
32.84941482543945,33.445568
32.831275939941406,33.12574
31.697603225708008,32.804905
30.890422821044922,32.44596
31.10808563232422,32.025
36.27765655517578,31.59412
37.22993850708008,31.52462
37.89200210571289,31.888712
36.912513732910156,32.608948
35.933013916015625,33.443295
32.196414947509766,34.166386
33.74728775024414,34.457577
31.561565399169922,34.440964
28.178668975830078,34.093567
30.29183578491211,33.32411
25.6845760345459,32.406322
28.287498474121094,31.229961
26.518966674804688,30.070776
28.350988388061523,28.963982
26.528032302856445,28.091494
24.306026458740234,27.39218
26.274085998535156,26.717653
29.675121307373047,26.177015
28.976778030395508,26.009579
28.414470672607422,26.165564
28.10679817199707,26.504496
26.175031661987305,26.893637
24.91159439086914,27.133574
27.026473999023438,27.113531
26.294044494628906,26.999018
27.246200561523438,26.824697
27.51170539855957,26.68867
29.406850814819336,26.635061
28.802602767944336,26.777107
28.527944564819336,27.049858
29.29698944091797,27.36463
28.518787384033203,27.7094
28.546255111694336,27.99878
28.711050033569336,28.20531
28.72020721435547,28.3384
30.853391647338867,28.411484
28.24412727355957,28.572664
27.475080490112305,28.66582
26.852521896362305,28.613773
26.779279708862305,28.395874
27.34691047668457,28.05857
26.623638153076172,27.70216
26.26658058166504,27.339834
25.616554260253906,26.979843
25.497535705566406,26.607283
25.708110809326172,26.237303
25.726415634155273,25.909502
25.73557472229004,25.64712
25.552467346191406,25.4584
25.88205909729004,25.328432
26.184181213378906,25.266367
25.99192237854004,25.280172
26.879985809326172,25.340744
25.88205909729004,25.478348
25.396827697753906,25.612015
26.13840675354004,25.681082
26.001079559326172,25.724283
26.092632293701172,25.74823
27.92369270324707,25.764744
28.381458282470703,25.890703
28.610342025756836,26.153196
29.498411178588867,26.522919
30.139280319213867,26.993628
31.2196044921875,27.544283
31.2928524017334,28.177786
31.695676803588867,28.832596
31.585819244384766,29.465275
31.6773681640625,30.01724
32.043575286865234,30.461199
31.4576416015625,30.810818
30.569578170776367,31.033695
30.194211959838867,31.085115
29.45262908935547,30.972809
30.880857467651367,30.704046
31.4301815032959,30.429758
31.466798782348633,30.244877
31.924564361572266,30.16893
32.107669830322266,30.213188
31.494264602661133,30.356403
32.2083854675293,30.51682
30.899166107177734,30.701359
31.040924072265625,30.808498
30.754623413085938,30.834934
30.616085052490234,30.780964
29.738704681396484,30.664427
29.923416137695312,30.461008
30.126602172851562,30.213696
29.886472702026367,29.97495
30.052717208862305,29.758997
29.8587703704834,29.589582
29.840295791625977,29.460373
29.646345138549805,29.366882
29.27692413330078,29.292475
29.341571807861328,29.209578
29.969594955444336,29.1224
31.12404441833496,29.078102
